poi_id,name,region,locality,address,postcode,longitude,latitude,category_level1,category_level2,category_level3,business_status,phone,website_domain,rating,rating_count,traffic_score,time_spent,update_month
935791554f921c4c1663bd1e61603b3b,Castello Coffee Imam Bukhari || قلعة البن الإمام البخاري,Al Madinah Province,Madinah,"Al Imam Al Boukhari, Ad Difa, Madinah 42375, Saudi Arabia",42375,39.52207574,24.44853138,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open,+966 56 318 4223,castello-coffee.com,4.3,940.0,50.43,People typically spend up to 1.5 hours here,03-2025
6c6a5e3bacfcdd7ea57be95d62295884,Waha Al Rehab Restaurant,Dammam Metropolitan Area,Al Khobar,"King Khaled Street, Al Khobar Al Shamalia, Al Khobar 34427, Saudi Arabia",34427,50.21203221,26.28876451,Dining & Drinking,Restaurants & Eateries,Syrian restaurant,Open,+966 13 867 7313,instagram.com,4.1,4331.0,56.43,People typically spend up to 45 min here,03-2025
93ab1fcffec0c59fe007591d395bbc1f,حلويات سعد الدين (الخالدية) Saadeddin Pastry,Al Madinah Province,Madinah,"طريق الملك عبدالله الفرعي،، الخالدية، 42317, Saudi Arabia",42317,39.66359443,24.46048756,Dining & Drinking,Specialty Foods,Candy store,Open,+966 9200 17070,saadeddin.com,4.0,1817.0,58.57,People typically spend up to 15 min here,03-2025
d2e528f146ef1550ca15724c6f6cefe0,Domino's Pizza,Sudayr,Al Jubail,"4986, 8693 Corniche Sidewalk, Fanateer, Al Jubail 35811, Saudi Arabia",35811,49.56663584,27.13402576,Dining & Drinking,Food & Beverage Services,Pizza restaurant,Open,+966 9200 12345,dominos.sa,3.6,458.0,44.43,People typically spend up to 45 min here,03-2025
27c94a0a9ec493728e3022904f5f5a39,BON CAFE,Jeddah,Jeddah,"5, Al Jawharah, Jeddah 22416, Saudi Arabia",22416,39.25288422,21.44285973,Dining & Drinking,Coffee & Tea Shops,Cafe,Open 24 hours,+966 12 614 5369,bon.com.sa,4.1,255.0,44.43,People typically spend up to 45 min here,03-2025
73df2bbe8b46cc497b4eb14c556f4d44,Pizza Hut,Jeddah,Jeddah,"9175، An Nahdah District 9175 3967 الامير سلطان, Jeddah 23523, Saudi Arabia",23523,39.13436858,21.61929413,Dining & Drinking,Food & Beverage Services,Pizza restaurant,Open,+966 12 655 3019,jeddah.pizzahut.me,4.0,790.0,38.43,People typically spend up to 2.5 hours here,03-2025
097d136e66439d5898121e850509284b,Dunkin' - دانكن,Riyadh Province,Riyadh,"8136 Abdul Rahman Ibn Awf Rd, As Salam10172, Riyadh 14225, Saudi Arabia",14225,46.81594334,24.71206424,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open,+966 800 128 8999,dunkinksa.com,4.0,732.0,52.43,People typically spend up to 25 min here,03-2025
efc6b73dfe4b41349cf1abe476da0666,Domino's Pizza,King Abdul Aziz,Al Majma'ah,"6759 King Abdulaziz St، Al Faihaa, Al Majma'ah 15362, Saudi Arabia",15362,45.35253866,25.90237326,Dining & Drinking,Food & Beverage Services,Pizza restaurant,Open,+966 9200 12345,dominos.sa,3.7,422.0,46.0,People typically spend up to 1 hour here,03-2025
431f47ee49e409fe844574c232b7308d,Coffee Cherries,Riyadh Province,Riyadh,"Al Thoumamah Rd, Qurtubah, Riyadh 13248, Saudi Arabia",13248,46.72990018,24.83182422,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open,+966 55 808 0340,instagram.com,4.4,1282.0,54.0,People typically spend up to 3 hours here,03-2025
19621f9c2fa1dda29a1ce2c20de48b52,مطعم ابوزيد، السامر,Jeddah,Jeddah,"3560 Wahib Bin Umair, حي السامر،، 7016، Jeddah 23462, Saudi Arabia",23462,39.23375735,21.5917707,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 50 014 9549,samer.abuzaidrest.com,3.8,2398.0,60.86,People typically spend up to 45 min here,03-2025
2970796dced06569a9ac6957ea63e053,Applebee’s,Eastern Province,Al Jubail,"Commercial Center, Al Huwailat, Al Huwaylat, Al Jubail 35718, Saudi Arabia",35718,49.57028128,27.09820344,Dining & Drinking,Restaurants & Eateries,American restaurant,Open,+966 13 340 0600,applebeesme.com,4.4,2099.0,52.0,People typically spend up to 1.5 hours here,03-2025
d240454c3aaac9fa8861ca311070edf5,La casa pasta,الأفق,Buraydah,"4396 Ali Ibn Abi Talib Rd, 7899, Alufuq, Buraydah 52385, Saudi Arabia",52385,43.96072922,26.38665125,Dining & Drinking,Restaurants & Eateries,Noodle shop,Open,+966 9200 12111,qrco.de,4.0,713.0,42.71,People typically spend up to 30 min here,03-2025
fab7927370fd6b16aa95c0bd00a828dd,Al Najah Broast بروست النجاح,Bani Sar,Bani Sar,"5358 Labaha، 7286 طريق الجنوب، الباحة 65733, Bani Sar 12500, Saudi Arabia",12500,41.43981554,20.09645224,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 50 217 6319,alnajahbroast.com,3.9,560.0,64.71,People typically spend up to 20 min here,03-2025
2f1d2734174cb1ae6a4493619a4e30e8,مطاعم هاشم المصيف - Hashem Rest Al Masif,Riyadh Province,Riyadh,"3181 Ibn Sina, Almasiaf, Riyadh 12465, Saudi Arabia",12465,46.67748951,24.7635888,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 9200 05998,hashemorder.com,4.2,1952.0,30.29,People typically spend up to 3 hours here,03-2025
e323406ec9fec976ad191abb4d2363b2,مطعم ماستر شيف,Dammam Metropolitan Area,Saihat,"8137 King Abdulaziz Rd, Ghirnatah, Saihat 32434, Saudi Arabia",32434,50.04345852,26.47907255,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 13 838 0444,instagram.com,4.4,941.0,58.29,People typically spend up to 1 hour here,03-2025
99e159b738263bf6764cf76aaedd8db5,Kingdom of Pastries,Eastern Province,Al Mubarraz,"Al Madinah Rd, Al Mubarraz 36342, Saudi Arabia",36342,49.5737199,25.4356751,Dining & Drinking,Bakeries & Desserts,Patisserie,Open,+966 13 531 2777,kingdomofpastries.net,3.8,1271.0,48.43,People typically spend up to 20 min here,03-2025
e60ffa427032e79dd1973353fabba6c7,Algarmoshi Restaurant,Riyadh Province,Riyadh,"King Abdulaziz Rd, Almasiaf, Riyadh 12465, Saudi Arabia",12465,46.67318272,24.75610475,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 53 001 2139,algarmoshi.com,3.9,2721.0,39.71,People typically spend up to 45 min here,03-2025
3dfe3e96e9246c612bca18c91089815a,Dunkin' - دانكن,Riyadh Province,Riyadh,"24.77514, 46, Riyadh 68792, Saudi Arabia",68792,46.68531038,24.77498353,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open 24 hours,+966 800 128 8999,dunkinksa.com,4.0,1070.0,45.14,People typically spend up to 45 min here,03-2025
12661ca569be8a66b15e31e904fe2673,L’eto Cafe,Riyadh Province,Riyadh,"3951-4039 Prince Muhammad Ibn Abd Al Aziz, As Sulimaniyah, Riyadh 12223, Saudi Arabia",12223,46.70089946,24.70440392,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open,+966 11 217 0132,instagram.com,3.9,2106.0,41.43,People typically spend up to 3 hours here,03-2025
8b35243738ed4b97a2a037ca07d460f3,Bakery Bar,Jeddah,Jeddah,"النجدى،, Jeddah 23523, Saudi Arabia",23523,39.12289687,21.61029255,Dining & Drinking,Bakeries & Desserts,Bakery,Open,+966 54 033 1039,instagram.com,4.5,808.0,75.29,People typically spend up to 30 min here,03-2025
1c01d27e5ad529b92925a640c0f69be9,Kunafa Abul Haus,Riyadh Province,Riyadh,"Prince Mashari Ibn Abdulaziz, As Sulimaniyah, Riyadh 12243, Saudi Arabia",12243,46.69729082,24.70630095,Dining & Drinking,Specialty Foods,Confectionery store,Open,+966 9200 08914,kabualhous.com,4.4,10922.0,42.71,People typically spend up to 30 min here,03-2025
6609fce4060cc7e68006980cd2403cf1,Baja - باجة,Makkah Province,Makkah,"شارع المهندس عمر،, Ash Shara'i`, Makkah 24269, Saudi Arabia",24269,39.93929855,21.47171232,Dining & Drinking,Specialty Foods,Nut store,Open,+966 9200 01172,baja.com.sa,4.2,521.0,48.57,People typically spend up to 1 hour here,03-2025
df1eabda3ed25414a8bb9ceba1a814ff,مطعم طعم البركات,حي الربيع,Buraydah,"8347 Al Taghira, 2513، حي الربيع، Buraydah 52362, Saudi Arabia",52362,43.98044982,26.34775784,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 50 247 1020,snapchat.com,4.3,2738.0,50.71,People typically spend up to 45 min here,03-2025
16d8e10848a7ea2a1b53ef98d7725d5f,Kudu - Jalmudah,Taibah,Al Jubail,"Taibah 2 Rd, Jalmudah, Al Jubail 35817, Saudi Arabia",35817,49.53902096,27.16988687,Dining & Drinking,Restaurants & Eateries,Restaurant,Open 24 hours,+966 9200 06999,kudu.com.sa,3.8,667.0,42.86,People typically spend up to 30 min here,03-2025
56718876c9b8044970540b3bdfaf7cc9,Pizza Hut,Jeddah,Jeddah,"Al Basateen, near Airport, Jeddah 23719, Saudi Arabia",23719,39.11340469,21.70181756,Dining & Drinking,Food & Beverage Services,Pizza restaurant,Open,+966 12 694 2595,jeddah.pizzahut.me,4.1,3152.0,42.0,People typically spend up to 1 hour here,03-2025
b77318ac3f3042612e6142c8b663d905,KFC,Riyadh Province,Riyadh,"8036 Abu Oubaidah Ibn Al Jarrah, As Sulay, Riyadh 14265, Saudi Arabia",14265,46.8308571,24.68019231,Dining & Drinking,Restaurants & Eateries,Fast food restaurant,Open,+966 9200 21111,saudi.kfc.me,3.4,1757.0,65.86,People typically spend up to 1 hour here,03-2025
2e783a8832b14bfe4c9df2a9705e53c0,Waterfall Restaurant north,West Regional Road Subdivision,Sakaka,"طريق الملك عبدالعزيز, Sakaka 72311, Saudi Arabia",72311,40.20767636,29.99811331,Dining & Drinking,Restaurants & Eateries,Barbecue restaurant,Open,+966 50 605 2045,site.takeaseat.io,3.9,1098.0,46.29,People typically spend up to 1 hour here,03-2025
a5d54294e15433c11e7ba8df0deedaaf,Barn's | بارنز,Makkah Province,Makkah,"Muhammad Saleh Basharahil, Ar Rashidiyyah, Makkah 24269, Saudi Arabia",24269,39.94590187,21.46071185,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open 24 hours,+966 9200 06843,barns.com.sa,4.5,607.0,48.43,People typically spend up to 25 min here,03-2025
ed7af75b98829f4761a53edc426637e0,Kudu - Bishah,Aseer Province,Bisha,"7264 King Saud Rd, 4143, الخزامى،, Bisha 67711, Saudi Arabia",67711,42.6188657,20.0054121,Dining & Drinking,Restaurants & Eateries,Restaurant,Open 24 hours,+966 9200 06999,kudu.com.sa,3.8,761.0,56.86,People typically spend up to 25 min here,03-2025
503867e85e7aa8fdeca4b3de5a2adc20,Class Cafe,Al Madinah Province,المدينه المنوره,"شارع الامير محمد بن عبدالعزيز, الخالدية،، مقابل قصر ليلة زفافي جوار مشويات الرجبي، المدينه المنوره 42317, Saudi Arabia",42317,39.64914969,24.46389739,Dining & Drinking,Coffee & Tea Shops,Cafe,Open,+966 54 449 2707,app.icashierpos.com,4.0,577.0,39.43,People typically spend up to 4 hours here,03-2025
c30d2aaa7f59c5c8ee8b12b007ef60a1,مطاعم ريدان فرع النوارية,Makkah Province,Makkah,"Al Madinah Al Munawarah Rd, Al Umrah Al Jadidah, Makkah 24416, Saudi Arabia",24416,39.77371484,21.55287536,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 12 250 8600,raydan.com.sa,3.5,1460.0,64.86,People typically spend up to 30 min here,03-2025
f7bc3b951436fea741b3f947dfc33ac7,Mantorose Cafe,Dammam Metropolitan Area,Dammam,"Rebat St, Al Faiha, عمر بن الخطاب, Dammam 32442, Saudi Arabia",32442,50.03102685,26.43846775,Dining & Drinking,Coffee & Tea Shops,Cafe,Open 24 hours,+966 9200 24123,mantorose.com.sa,4.1,804.0,56.14,People typically spend up to 20 min here,03-2025
fcb8b4dd803d549bcbd1086fb030e79c,Burger King - Kiosk Al Ula,Al Madinah Province,AlUla,"Winter Park, 43544, AlUla 43544, Saudi Arabia",43544,37.90180041,26.66423684,Dining & Drinking,Restaurants & Eateries,Hamburger restaurant,Open,+966 9200 00002,ksa.burgerking.delivery,3.8,227.0,42.14,People typically spend up to 1 hour here,03-2025
869af030436cd20eb6a0b25ecb07184c,Shrq Coffee Roasters (Alkurnaish ) | (مقهى ومحمصة شرق (الكورنيش,Dammam Metropolitan Area,Al Khobar,"Prince Turkey Street, Alkurnaish, 4243, Saudi Arabia, Al Khobar 34423, Saudi Arabia",34423,50.22042268,26.31161238,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open 24 hours,+966 50 687 8881,shrqcoffee.com,4.4,5807.0,55.0,People typically spend up to 1.5 hours here,03-2025
4fa07d71f888b1b753d98744893718a8,CORE COFFEE & ROASTERY,Riyadh Province,Riyadh,"Uthman Ibn Affan Rd, Nakheel Mall-Gate 4B, Riyadh 11564, Saudi Arabia",11564,46.71261766,24.76610892,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open,+966 58 104 8427,corecoffee.co,4.2,1002.0,74.43,People typically spend up to 4 hours here,03-2025
660a1163a094a83fb3095420b990491d,مطعم فيش فكتوري للمأكولات البحرية‎,Riyadh Province,Riyadh,"Prince Mamduh Bin Abdulaziz St, As Sulimaniyah, Riyadh 11564, Saudi Arabia",11564,46.6904933,24.71072094,Dining & Drinking,Restaurants & Eateries,Seafood restaurant,Open,+966 55 122 0045,linktr.ee,4.6,5559.0,48.86,People typically spend up to 1.5 hours here,03-2025
77debd7136280847f0db99e77068928e,McDonald's,Jeddah,Jeddah,"Hyperpanda، Al Safa Prince Miteb St Netyt to, Jeddah 21437, Saudi Arabia",21437,39.19583967,21.61164915,Dining & Drinking,Restaurants & Eateries,Fast food restaurant,Open,+966 9200 06200,jeddah.mcdelivery.com.sa,3.9,3540.0,42.71,People typically spend up to 30 min here,03-2025
e7707d5454bdb74bf8dd0bb34759145e,اصل البرجر TBO,Sakaka,Sakaka,"طريق الملك فهد الفرعي،, Almatr, Sakaka 72341, Saudi Arabia",72341,40.21158166,29.97599467,Dining & Drinking,Restaurants & Eateries,Hamburger restaurant,Open,+966 9200 25922,burgers-origin.foodics.online,4.6,979.0,55.29,People typically spend up to 20 min here,03-2025
505e199ee7e4ea95ef2a45bc6bf22b3f,Cheeze & Bread,Dammam Metropolitan Area,Dammam,"7256 Al Imam Ali Ibn Abi Talib St، 5202, Dammam 32256, Saudi Arabia",32256,50.09779677,26.40304757,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 13 848 5550,cheeze-bread.com,4.1,460.0,35.86,People typically spend up to 45 min here,03-2025
966c221c0a815f508b867a2f525fd059,بيت الشواية - Shawaya House,Umm Al Hamam Al Gharbi,Riyadh,"4309 Umm Al Hamam St, Umm Al Hamam Al Gharbi, 7056, Riyadh 12324, Saudi Arabia",12324,46.64996286,24.68401049,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 9200 33336,shawayahouse.com.sa,3.9,2372.0,54.71,People typically spend up to 30 min here,03-2025
7b38df86cf14f9ecf1f76f9cc08fcaf0,Etoile Cafe,Taif,Taif,"Shehar, العام، Taif 26513, Saudi Arabia",26513,40.40918163,21.25162093,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open,+966 56 888 8146,linkfly.to,4.0,1208.0,54.57,People typically spend up to 1.5 hours here,03-2025
185569a6f0a3d6d3a2896ee4859c5d5b,Burger King - Sasco Airport,Riyadh Province,Riyadh,"Sasco Petrol Station, Airport Branch Rd, Qurtubah, Riyadh 13413, Saudi Arabia",13413,46.73131261,24.84747132,Dining & Drinking,Restaurants & Eateries,Hamburger restaurant,Open,+966 9200 00002,ksa.burgerking.delivery,4.0,1507.0,32.29,People typically spend up to 3 hours here,03-2025
d816f6a7cd7b4ac1f7cbd8eec44160e8,MAO,Eastern Province,Al Hofuf,"Prince Faisal bin fahad bin Abdulaziz St, Al Khaldiyah, Al Hofuf 36442, Saudi Arabia",36442,49.59294046,25.33269046,Dining & Drinking,Coffee & Tea Shops,Cafe,Open,+966 53 392 1213,instagram.com,4.4,430.0,52.86,People typically spend up to 1.5 hours here,03-2025
67bf01eec2b31219653119cc7ef32ce0,Avian Cookies,Jeddah,Jeddah,"Harmalah Bin Al Walid, Al Ajwad, Jeddah 23466, Saudi Arabia",23466,39.25999525,21.60276023,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open 24 hours,+966 50 264 6336,salla.sa,4.7,530.0,45.57,People typically spend up to 1.5 hours here,03-2025
c3d1caf6ef772d507f1395a504ac1ed5,Doe Sandwich Shop,Riyadh Province,Riyadh,"2448 Prince Sultan Ibn Abdulaziz, Al Mathar Ash Shamali, Riyadh 12321, Saudi Arabia",12321,46.66457885,24.68146815,Dining & Drinking,Food & Beverage Services,Sandwich shop,Open,+966 11 488 7080,instagram.com,4.1,379.0,34.86,People typically spend up to 1 hour here,03-2025
67ff8635a4f970913831129819697072,ميلتزون | Meltzone,Dammam Metropolitan Area,Al Khobar,"4649 Abdulrahman Ibn Muath St, Al Jisr, Al Khobar 34714, Saudi Arabia",34714,50.20588057,26.20990188,Dining & Drinking,Restaurants & Eateries,Hamburger restaurant,Open,+966 13 890 7700,meltzone.com,4.0,754.0,66.71,People typically spend up to 1.5 hours here,03-2025
467b99f97e515ab41de5249988ea24a8,Al Uwais,Riyadh Province,Riyadh,"حي, King Fahd Rd, King Fahd، محل رقم - 521 محل رقم - 523، اسواق العويس, Riyadh 12262, Saudi Arabia",12262,46.65902347,24.73906441,Dining & Drinking,Coffee & Tea Shops,Coffee store,Open,+966 55 509 9599,alowais.store,4.4,2451.0,54.29,People typically spend up to 30 min here,03-2025
758a6503557146d9f5bf700f405be355,مطعم رويال مليبار - الجبيل Royal Malabar Restaurant - Jubail,Eastern Province,Al Jubail,"طريق الملك فهد،, Jubail City Center, Al Jubail 35514, Saudi Arabia",35514,49.66028117,27.00804735,Dining & Drinking,Restaurants & Eateries,Indian restaurant,Open,+966 53 874 5875,royalmalabaronline.com,3.9,2279.0,42.14,People typically spend up to 1 hour here,03-2025
d2e68ed79b4520c110a6385aa369f7c1,Saadeddin pastry‏,Riyadh Province,Riyadh,"Prince Sultan Bin Abdulaziz Rd, As Sulimaniyah, Riyadh 12343, Saudi Arabia",12343,46.69747661,24.6953531,Dining & Drinking,Bakeries & Desserts,Sweets and dessert buffet,Open,+966 9200 17070,saadeddin.com,4.3,2785.0,49.29,People typically spend up to 1.5 hours here,03-2025
fe4601362cedb3b1581b05620acf89f8,Breezes Cafe,Makkah Province,At Taif,"7278 Alsh Shafa Ring Rd, Ash Shafa 4703, At Taif 26766, Saudi Arabia",26766,40.30644074,21.06734775,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open,+966 55 613 5202,breezes.emenu1.com,4.1,4777.0,20.0,People typically spend up to 1 hour here,03-2025
9d9d3bba5582c79e3ea16a1643833da2,Thouq aldeera Restaurant,Shaqra,Shaqra,"King Abdulaziz Rd, Shaqra 15573, Saudi Arabia",15573,45.25667121,25.23627379,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 9200 33065,thouqaldeera.my.taker.io,3.7,834.0,45.71,People typically spend up to 1 hour here,03-2025
15b560041654c456892ad88ac36e1470,Ennabi Grill,Jeddah,Jeddah,"، 9199،, حي السنابل،, JJSD3087، 3087 خبيب بن عدي الأنصاري(رضي الله عنه, 22444, Jeddah 22434, Saudi Arabia",22434,39.27932411,21.39974685,Dining & Drinking,Restaurants & Eateries,Barbecue restaurant,Open,+966 9200 06396,ennabigrill.com,4.0,2170.0,61.0,People typically spend up to 1 hour here,03-2025
22e3e2b221e51cc6f2c33030a687ca43,Red Chilli Restaurant,Riyadh Province,Riyadh,"Prince Abdulrahman Bin Abdulaziz St, Al Murabba, Opposite Crowne Plaza Riyadh Palace Hotel, Riyadh 12628, Saudi Arabia",12628,46.70783166,24.66509418,Dining & Drinking,Restaurants & Eateries,Indian restaurant,Open,+966 11 412 2984,redchilli.com.sa,4.0,3171.0,41.0,People typically spend up to 1.5 hours here,03-2025
2dd0fce56ca52c7fd80c11be6a8a0ca4,بركة النخيل للتمور,Riyadh Province,Riyadh,"الأمير متعب بن عبدالعزيز Prince Mouteeb Ibn Abd Al Aziz, 3496, Ar Rabwah, Riyadh 12839, Saudi Arabia",12839,46.76632041,24.67994378,Dining & Drinking,Specialty Foods,Dry fruit store,Open,+966 11 208 7744,barakatalnakheel.com,4.1,315.0,52.29,People typically spend up to 1.5 hours here,03-2025
28e8ed9a8ef1ceaba48c223b2ad86e24,dr.CAFE COFFEE | د.كيف كافيه,Riyadh Province,Riyadh,"6181 Eastern Ring Rd, Ar Rawabi, Riyadh 14215, Saudi Arabia",14215,46.77535989,24.68125546,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open,+966 59 300 4074,drcafe.com,3.9,2641.0,36.29,People typically spend up to 4 hours here,03-2025
d416e78aa7232ce7c6d6ec8798695d49,Herfy,Dammam Metropolitan Area,Dammam,"Salman Al Farisi St, Al Khalidiyyah Al Janubiyyah, Dammam 32221, Saudi Arabia",32221,50.16770634,26.41510776,Dining & Drinking,Restaurants & Eateries,Fast food restaurant,Open,+966 9200 01111,herfy.com,3.5,786.0,38.71,People typically spend up to 25 min here,03-2025
69bc97900c8359c460c7110a8fb613c7,مطاعم ريدان فرع حراء,Jeddah,Jeddah,"Hira St, An Nuzhah, Jeddah 23532, Saudi Arabia",23532,39.15875754,21.61518592,Dining & Drinking,Restaurants & Eateries,Restaurant,Open,+966 12 250 8600,raydan.com.sa,3.7,6618.0,70.71,People typically spend up to 45 min here,03-2025
f49f9f9c1119cda91872bc041240ea9f,Barn's | بارنز,Makkah Province,Makkah,"Altakasosi, Makkah 21955, Saudi Arabia",21955,39.70442173,21.3915343,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open 24 hours,+966 9200 06843,barns.com.sa,4.3,988.0,35.71,People typically spend up to 2.5 hours here,03-2025
56004bcd1ad79e6852ee4a6df1384ae8,Boga - بوقا (Tariq Al-Hussaini),Jeddah,Jeddah,"Al Ahwas, Al-Safa, Jeddah 23456, Saudi Arabia",23456,39.22064788,21.60087917,Dining & Drinking,Restaurants & Eateries,Health food restaurant,Open 24 hours,+966 12 611 0052,instagram.com,4.1,2431.0,48.71,People typically spend up to 25 min here,03-2025
d4b9ff66af3337c34d64f1f63be519b2,Dunkin' - دانكن,حي الشبرمي,Al Badayea,"26.00078, 43, Al Badayea 73192, Saudi Arabia",73192,43.72949995,26.00073636,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open 24 hours,+966 800 128 8999,dunkinksa.com,4.2,728.0,51.14,People typically spend up to 20 min here,03-2025
b2640e79bd997e214ac63ad52c4b5fbd,hara masria,Riyadh Province,Riyadh,"Exit 15, Eastern Ring Branch Rd, Al Safa, Riyadh 14215, Saudi Arabia",14215,46.77459634,24.67870443,Dining & Drinking,Restaurants & Eateries,Egyptian restaurant,Open,+966 9200 06429,haramasria.com,3.7,7598.0,54.29,People typically spend up to 1.5 hours here,03-2025
618c05a7f72ec780e9240bce9b6ad653,Dunkin' - دانكن,Riyadh Province,Riyadh,"Salman Al Farsi, An Nahdah, Riyadh 13223, Saudi Arabia",13223,46.80701676,24.76378183,Dining & Drinking,Coffee & Tea Shops,Coffee shop,Open 24 hours,+966 800 128 8999,dunkinksa.com,4.1,1399.0,52.71,People typically spend up to 45 min here,03-2025
8f53d3d480fea9c0ec33467b6025f3eb,تترا بيتزا المروج الثاني,Murujal Amir,Tabuk,"مروج الأمير،, Tabuk 47315, Saudi Arabia",47315,36.56388875,28.4266102,Dining & Drinking,Food & Beverage Services,Pizza restaurant,Open,+966 9200 12922,business.google.com,4.1,801.0,35.29,People typically spend up to 25 min here,03-2025
