poi_id,name,region,locality,address,postcode,longitude,latitude,category_level1,category_level2,category_level3,business_status,phone,website_domain,rating,rating_count,traffic_score,time_spent,update_month
3e0ec6e4917cdd3f40fc221158e008e7,CHERY,Dammam Metropolitan Area,Al Khobar,"Granada St, Al Rakah Al Janubiyah، طريق الملك فهد, Al Khobar 34226, Saudi Arabia",34226,50.19356424,26.34770893,Retail & Shopping,Auto & Vehicle Retail,Car dealer,Open,+966 13 814 0424,chery-ksa.com,3.6,616.0,70.5,People typically spend up to 1 hour here,03-2025
226db94910897c1a4480d370182f72ad,رحلات عروق الشمال - Oroog Al-Shamal Camping Gear,Al Qassim Province,Buraydah,"Umar Ibn Al Khatab Rd, Ar Rayan, Buraydah 52379, Saudi Arabia",52379,43.91507861,26.41041379,Retail & Shopping,Outdoor & Sporting,Camping store,Open,+966 55 847 0970,aroogalshamal.com,3.8,1842.0,57.86,People typically spend up to 30 min here,03-2025
7d21ef2a7448b68537705371e844762a,Panda,Riyadh Province,Al Majma'ah,"King Faisal Rd, Al Faiha, Al Majma'ah 15361, Saudi Arabia",15361,45.34869564,25.89820312,Retail & Shopping,Shopping Centers,Supermarket,Open 24 hours,+966 9200 27707,panda.com.sa,4.0,1869.0,37.0,People typically spend up to 30 min here,03-2025
7b67000c76bfb887cec1aa7af2d8e345,شركة احمد سالم باطهف هيونداي و كيا,Al Madinah Province,Madinah,"King Abdullah Branch Rd, Masjid Ad Dar, Madinah 42313, Saudi Arabia",42313,39.60543061,24.49542242,Retail & Shopping,Auto & Vehicle Retail,Auto parts store,Open,+966 55 063 0350,batahafco.sa,4.3,206.0,66.17,People typically spend up to 4 hours here,03-2025
d1d27b28729e426d04d4cb390600610d,مكي لزينة وكماليات السيارات ( فرع تبوك ),Tabuk Principality,Tabuk,"3579 King Saud Rd, Alaziziyah Alqadimah, 7155، Tabuk 47912, Saudi Arabia",47912,36.56634287,28.3961801,Retail & Shopping,Auto & Vehicle Retail,Car accessories store,Open,+966 50 256 9085,makki-ksa.blogspot.com,4.6,252.0,57.0,People typically spend up to 3.5 hours here,03-2025
31bf6b894360fd9f8ff08e9373eaaefa,زي للملابس الطبية,Jeddah,Jeddah,"Tahlia St, Al Andalus, Jeddah 23322, Saudi Arabia",23322,39.13607069,21.54764274,Retail & Shopping,Fashion & Accessories,Uniform store,Open,+966 55 102 9254,zeymc.com,4.7,1512.0,32.57,People typically spend up to 2.5 hours here,03-2025
c81dce9e44a7b48f17130d7c6b5ebc7b,Al-Dawaa Pharmacy,Al Madinah Province,Madinah,"4366 خالد بن عقبة القرشي, King Fahd, Madinah 42367, Saudi Arabia",42367,39.70070255,24.49500639,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 800 244 4444,al-dawaa.com,3.6,204.0,53.29,People typically spend up to 20 min here,03-2025
2ad77f83a6a336447a70ae2cd8186eef,أسواق التميمي,Dammam Metropolitan Area,Al Khobar,"King Fahd Road, Al Rakah Al Janubiyah, Al Khobar 34227, Saudi Arabia",34227,50.1932371,26.34541189,Retail & Shopping,Shopping Centers,Supermarket,Open 24 hours,+966 800 303 0010,tamimimarkets.com,4.3,4726.0,54.29,People typically spend up to 30 min here,03-2025
d891199d931a50b0b79db2d2fd9d4bb9,Nahdi pharmacy | صيدليه النهدى,Yanbu,Yanbu,"حي, Almasarrah, Yanbu 46436, Saudi Arabia",46436,38.11148338,24.07066937,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 9200 24673,nahdionline.com,3.8,117.0,41.71,People typically spend up to 25 min here,03-2025
6c1b41be85e38eee40d8596e6e82902d,Alhazaz,الريان,Unaizah,"6730, Al Fakhriyah District, Unayzah 56241 4203, Unaizah 51911, Saudi Arabia",51911,43.9788591,26.06764751,Retail & Shopping,Shopping Centers,Shopping mall,Open,+966 16 363 2432,instagram.com,3.8,1320.0,63.29,People typically spend up to 30 min here,03-2025
0c95f55a0ff471b9bfca9c1990fcc8e4,صيدلية الدواء,Aseer Province,Abha,"طريق الملك خالد ضمك خميس مشيط, Abha 62461, Saudi Arabia",62461,42.72873792,18.28863357,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 800 244 4444,al-dawaa.com,3.5,164.0,51.71,People typically spend up to 20 min here,03-2025
9a274b726732902da8e17d050a1fddce,همبل الدهانات العالمية Hempel Paints Global,Dammam Metropolitan Area,Dammam,"Al Khodaryah, Dammam 32436, Saudi Arabia",32436,50.0467529,26.45653711,Retail & Shopping,Construction & Hardware,Paint store,Open,+966 54 366 0671,globalpaints.biz,4.3,75.0,64.5,People typically spend up to 25 min here,03-2025
9cdbdb6dbaa6af0c476b9d9e89158f36,العيسائي لمستلزمات الخياطة والتطريز,Riyadh Province,Riyadh,"6951 Al Imam Turki Ibn Abd Allah Ibn Muhammad، 2498, Riyadh 12633, Saudi Arabia",12633,46.70440935,24.63151681,Retail & Shopping,Framing & Hobbies,Sewing shop,Open,+966 50 834 5103,exomart.com,4.2,615.0,63.29,People typically spend up to 1 hour here,03-2025
5f055fe3a0bb43b9c8902d3670d775c9,Nahdi pharmacy | صيدليه النهدى,Jeddah,Jeddah,"As Salamah, Jeddah 23436, Saudi Arabia",23436,39.15573285,21.57944241,Retail & Shopping,Drug & Pharma,Pharmacy,Open 24 hours,+966 9200 24673,nahdionline.com,4.0,264.0,59.86,People typically spend up to 25 min here,03-2025
b06851dcd5796801d513ee6ee3f8e782,Cenomi Mall of Arabia,Jeddah,Jeddah,"Al-Madinah Al-Munawarah Rd, An Nuzhah, Jeddah 23532, Saudi Arabia",23532,39.1535809,21.63252154,Retail & Shopping,Shopping Centers,Shopping mall,Open,+966 9200 00262,mall.cenomicenters.com,4.4,55012.0,49.0,People typically spend up to 2.5 hours here,03-2025
aaa08882848ec9664003511a55b4a46d,Hyper Panda,Riyadh Province,Riyadh,"Al Takhassousi, Al Maather, Riyadh 11564, Saudi Arabia",11564,46.67979751,24.66472817,Retail & Shopping,Big Box & Department Stores,Hypermarket,Open,+966 9200 27707,panda.com.sa,4.2,3953.0,60.0,People typically spend up to 45 min here,03-2025
444e0732710c46dc6b15d3133696aae0,Abdulaziz AlSaif house of Perfumes,Riyadh Province,Riyadh,"حي, King Abdullah Branch Rd, Al Wurud, Riyadh 12272, Saudi Arabia",12272,46.67922481,24.73474456,Retail & Shopping,Perfume & Cosmetics,Perfume store,Open,+966 53 544 4028,alsaifperfumes.com,4.2,1539.0,53.0,People typically spend up to 30 min here,03-2025
ce0d63e95c590fc35f2894e08f799fc1,صيدلية الدواء,Eastern Province,Nairyah,"شارع عثمان بن عفان, Al Muhammadiyah, Nairyah 37481, Saudi Arabia",37481,48.48226916,27.47531225,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 800 244 4444,al-dawaa.com,4.2,9.0,43.57,People typically spend up to 2 hours here,03-2025
5d8982af9caed29042535434d2e2128d,Nahdi pharmacy | صيدليه النهدى,Makkah Province,Makkah,"حي, Al Maabdah, Makkah 24236, Saudi Arabia",24236,39.84513943,21.43521054,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 9200 24673,nahdionline.com,4.2,82.0,62.86,People typically spend up to 15 min here,03-2025
af2193e06a577c76a7a1bc8a93064fcf,Cartier Kingdom Center,Riyadh Province,Riyadh,"Kingdom Centre, Olaya St, Al Olaya, Riyadh 11588, Saudi Arabia",11588,46.65255246,24.75292561,Retail & Shopping,Arts & Crafts,Jewelry store,Open,+966 800 891 2020,cartier.com,3.8,2250.0,71.57,People typically spend up to 3.5 hours here,03-2025
0382e4b58a50b6e9a42b13d550ce5722,Wafer aktar,Makkah Province,Makkah,"6827 Al Jazaer, Al Andalus, Makkah 24237, Saudi Arabia",24237,39.81696754,21.44341368,Retail & Shopping,Shopping Centers,Shopping mall,Open,+966 53 106 6999,instagram.com,4.1,1302.0,54.86,People typically spend up to 30 min here,03-2025
7ba20315ae746a5a8bc552fdb6f0f563,Othaim Markets (City),Riyadh Province,Riyadh,"4034 Al Cheikh Hasan Ibn Hussein Ibn Ali, King Faisal Dt., 8752 الشيخ, Riyadh 13215, Saudi Arabia",13215,46.7771191,24.77207748,Retail & Shopping,Market & Grocers,Grocery store,Open,+966 9200 00702,othaimmarkets.com,3.9,49.0,49.86,People typically spend up to 3 hours here,03-2025
7116d4546818c2dfff1ec459614358e1,Altawkilat - GMC & Chevrolet,Dammam Metropolitan Area,Dhahran,"Al Qashlah, Dhahran 34232, Saudi Arabia",34232,50.17510792,26.36594263,Retail & Shopping,Auto & Vehicle Retail,Car dealer,Open,+966 800 244 2244,altawkilat.com,3.5,308.0,73.33,People typically spend up to 4 hours here,03-2025
f00428aefb0093a36dca8085dff7a740,Kia Aljabr Showroom - معرض كيا الجبر,Eastern Province,Al Jubail,"King Faisal W, King Fahd Industrial Port, Al Jubail 35514, Saudi Arabia",35514,49.64163583,26.99758271,Retail & Shopping,Auto & Vehicle Retail,Kia dealer,Open,+966 9200 14200,kia.com,3.8,555.0,56.67,People typically spend up to 45 min here,03-2025
fc58ac693e1e945e9fd34ce82f340768,SMSA Service Center,Dammam Metropolitan Area,Dammam,"شارع أبو بكر الصديق Badr Block 91, Dammam 32637, Saudi Arabia",32637,50.02887161,26.41322121,Retail & Shopping,Packaging & Shipping,Shipping and mailing service,Open,+966 9200 09999,smsaexpress.com,3.4,1147.0,61.5,People typically spend up to 25 min here,03-2025
4a67b3a3c1268ac4e63e5f23ed56cf1c,دهانات الجزيرة - Jazeera Paints,Hail Province,Hail,"6353 King Abdulaziz Rd, Az Zibarah, Hail 55425, Saudi Arabia",55425,41.70040923,27.49669562,Retail & Shopping,Construction & Hardware,Paint store,Open,+966 800 123 1233,jazeerapaints.com,4.5,79.0,31.17,People typically spend up to 1 hour here,03-2025
9a2dffc787aa181252a47608db0aa03f,شركة مرايا دبي التجارية,Taif,Taif,"Al Amir Mitib, Al Rabi, Taif 26513, Saudi Arabia",26513,40.42820143,21.27157443,Retail & Shopping,Shopping Centers,Shopping mall,Open,+966 55 560 2085,wa.me,3.7,326.0,58.43,People typically spend up to 45 min here,03-2025
2c5a717157705afc4709b41d8da99379,السيف للأواني المنزلية,Jeddah,Jeddah,"Unnamed Road, البوادي،, Jeddah 23443, Saudi Arabia",23443,39.17285167,21.58783482,Retail & Shopping,Home & Furniture,Home goods store,Open,+966 54 761 5956,instagram.com,3.9,184.0,42.29,People typically spend up to 2 hours here,03-2025
7ac9f9febd776c5c44c0bce4fe6f45e2,صيدلية الدواء 164,Eastern Province,Al Mubarraz,"Al Andalus, Al Mubarraz 36341, Saudi Arabia",36341,49.60126387,25.4008189,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 800 244 4444,al-dawaa.com,3.7,49.0,55.43,People typically spend up to 2.5 hours here,03-2025
a96fea9f9a9420f0531d869f571d7e98,Future Group Co.,Jeddah,Jeddah,"Taha Ahmad, Al Bawadi، طريق الملك فهد، حي, Jeddah 23443, Saudi Arabia",23443,39.17184516,21.59067779,Retail & Shopping,Shopping Centers,Shopping mall,Open,+966 55 510 3764,instagram.com,4.0,5517.0,39.43,People typically spend up to 1.5 hours here,03-2025
7acdcb8222d9c854e3f02d1383f984fb,نادي الالعاب_فرع الراشدية,Eastern Province,Al Mubarraz,"7855، 3342 عمرو بن العاص، حي الخرس، الهفوف والمبرز 36342 7855، 36342, Saudi Arabia",36342,49.5786109,25.4366374,Retail & Shopping,Toys & Games,Toy store,Open,+966 13 531 6196,toysclub-shop.com,3.6,226.0,61.0,People typically spend up to 30 min here,03-2025
73d92d1a4197775133e5eb3cc3745489,بن لافي للقهوة العربية فرع الرئيسي ساحة الاسلام,ساحة اسلام,Makkah,"7376 المنصور، الضيافة، مكة 24221 3677، 24321, Saudi Arabia",24321,39.8028143,21.43482573,Retail & Shopping,Market & Grocers,Grocery store,Open,+966 12 546 0421,binlafi.com,4.4,634.0,53.57,People typically spend up to 20 min here,03-2025
eff65eb6d3aaaa7eebb11cdb1477dfaa,Home Centre,Eastern Province,Al Hofuf,"Al Hofuf 36361, Saudi Arabia",36361,49.57627887,25.38931642,Retail & Shopping,Home & Furniture,Furniture store,Open,+966 800 123 4663,homecentre.com,3.9,1072.0,47.43,People typically spend up to 1 hour here,03-2025
ee90940521a6b881c2f2204ac26f601b,Bin Bagar For Plumbing,Najran Province,Najran,"3888 King Abdulaziz Rd, Aba Lasaud, Najran 66277, Saudi Arabia",66277,44.14136293,17.4963911,Retail & Shopping,Construction & Hardware,Plumbing supply store,Open,+966 17 542 3431,instagram.com,4.0,15.0,43.71,People typically spend up to 30 min here,03-2025
6d22ce38742a358b54b657ce5e222be6,قرطاسية مراحل الصفا الريادية,Jeddah,Jeddah,"6975 Ibrahim Al Khuzami, Al-Safa, Jeddah 23451, Saudi Arabia",23451,39.20776557,21.57054463,Retail & Shopping,Office & Stationery,Stationery store,Open,+966 53 123 0533,twitter.com,4.1,293.0,46.29,People typically spend up to 30 min here,03-2025
1fa9a6f729e0dd715965082ed7afaeee,شركة عبدالرحمن القصيبي,Dammam Metropolitan Area,Dammam,"Al Khalidiyyah Al Janubiyyah, Dammam 32225, Saudi Arabia",32225,50.15785727,26.39456727,Retail & Shopping,Medical Supplies,Medical equipment supplier,Open,+966 13 847 5299,algosaibi-gtb.com,4.4,113.0,70.0,People typically spend up to 4 hours here,03-2025
95e3802fd99508352f3d9b959d78fc7d,شركة الصحاح العالمية للتجارة المحدودة,Riyadh Province,Riyadh,"7422، 4663، 4959 السبالة، الشميسي،, Riyadh 12745, Saudi Arabia",12745,46.69983666,24.62506627,Retail & Shopping,Shopping Centers,Shopping mall,Open,+966 11 413 5135,mwaen.com,4.1,154.0,62.83,People typically spend up to 1.5 hours here,03-2025
9adb35b0b09e2c6c743eb441276225c8,Al-Dawaa Pharmacy,Hail Province,Hail,"طريق جبة, Aja, Hail 55471, Saudi Arabia",55471,41.66904021,27.56586885,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 800 244 4444,al-dawaa.com,3.6,78.0,45.29,People typically spend up to 25 min here,03-2025
e849d5d2ce33fa9a7e0b723776b8001b,مؤسسة اضواء العيد التجارية,Ar Rass,Ar Rass,"Al Juraif St, Al Rawdah, Ar Rass 58881, Saudi Arabia",58881,43.48992624,25.84838852,Retail & Shopping,Misc. Stores,Store,Open,+966 16 339 0050,adwaaleed.com,4.3,89.0,37.86,People typically spend up to 2.5 hours here,03-2025
9f776c552e88f65e130055f12d45c830,شركة سعيد البسامي SMB - فرع الاحساء,Eastern Province,Al Mubarraz,"Alitsalat, Al Mubarraz 36423, Saudi Arabia",36423,49.56274373,25.42727635,Retail & Shopping,Computers & Electronics,Electronics store,Open,+966 50 055 7716,smb.sa,3.6,270.0,60.14,People typically spend up to 2 hours here,03-2025
858caebcf3e4d44641e85bca4fba5bc4,Corner Yabalash,Makkah Province,Al Lith,"الشارع العام, Al Lith 28429, Saudi Arabia",28429,40.27715496,20.15249059,Retail & Shopping,Shopping Centers,Shopping mall,Open,+966 55 349 5194,instagram.com,3.8,90.0,52.29,People typically spend up to 30 min here,03-2025
a8e01df1323de96d6330e13c0c36d662,Farm Superstore,Dammam Metropolitan Area,Dammam,"3374 King Saud Bin Abdulaziz Rd, Al Safa, 7864, Dammam 34222, Saudi Arabia",34222,50.17566878,26.38807043,Retail & Shopping,Market & Grocers,Grocery store,Open,+966 13 853 5700,farm.com.sa,4.0,528.0,62.57,People typically spend up to 25 min here,03-2025
63b334a1f18c1847b8b5f4089617cbeb,Al Haram Center,Riyadh Province,Riyadh,"Southern Ring Branch Rd, حي العزيزية، Riyadh 11564, Saudi Arabia",11564,46.75673068,24.60571228,Retail & Shopping,Shopping Centers,Shopping mall,Open 24 hours,+966 800 111 1422,alharamstores.com,4.1,27114.0,34.86,People typically spend up to 1 hour here,03-2025
a7ed1dd006fa03af129a4368960e051e,REDTAG,Az Zulfi,Az Zulfi,"سيتي مول الزلفي،, Omar Ibn Al Khattab Rd, Al Khalidiyah, Az Zulfi 15921, Saudi Arabia",15921,44.80484093,26.29334912,Retail & Shopping,Fashion & Accessories,Clothing store,Open,+966 800 304 3113,redtagfashion.com,4.0,132.0,32.43,People typically spend up to 1.5 hours here,03-2025
a826443a40a5ce36510b08a0d1f0896f,طيف الهرم فرع النزهة,Makkah Province,Makkah,"4347 طريق مكة جدة القديم، النزهة، مكة 24225 8037،, Makkah 24225, Saudi Arabia",24225,39.78588248,21.43917992,Retail & Shopping,Shopping Centers,Shopping mall,Open,+966 56 395 5593,snapchat.com,4.1,2410.0,65.29,People typically spend up to 45 min here,03-2025
07fc615eceefd84fbb1b619f2ff8a9ad,فلاتر المياة خميس مشيط,Aseer Province,Khamis Mushait,"Imam Muhammad Ibn Saud, Khamis Mushait 62432, Saudi Arabia",62432,42.6972147,18.29492512,Retail & Shopping,Home & Furniture,Home goods store,Open,+966 55 666 0293,nqaawater.com,4.2,272.0,41.5,People typically spend up to 2 hours here,03-2025
e5eac3b2f52edac47b18814cfc5e5880,Ibrahim M. Alnajran - KOHLER,Riyadh Province,Riyadh,"Al Mathar Ash Shamali، Saudi, Riyadh 12334, Saudi Arabia",12334,46.66476452,24.69995067,Retail & Shopping,Home & Furniture,Bathroom supply store,Open,+966 11 488 3455,imnajran.com,4.2,114.0,55.33,People typically spend up to 2 hours here,03-2025
ac4a1d963ee0e0ad9469804ee7495be6,صيدلية المجتمع الرائدة 19,Jeddah,Jeddah,"حي, Zou Al Nourain, Al Sharafeyah, Jeddah 23218, Saudi Arabia",23218,39.1862476,21.52420939,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 9200 08144,online.almujtama.com.sa,3.9,91.0,39.29,People typically spend up to 20 min here,03-2025
7d9c6b04aca3fd653d20a8258764a693,Abdullah S. Al-Juhany Furniture & Picnic Supplies,Al Madinah Province,Madinah,"الجامعات حي الغابة (الحراج, Prince Naif Ibn Abdulaziz Rd, Al Ghabah, Madinah 42326, Saudi Arabia",42326,39.59830484,24.54865978,Retail & Shopping,Outdoor & Sporting,Camping store,Open,+966 59 812 3065,asj-est.com,4.1,161.0,50.71,People typically spend up to 30 min here,03-2025
39cebb1f8599c623e5984b9b97c8be2c,Dr's Lounge Al Qatif | دكتورز لاونج القطيف,Dammam Metropolitan Area,Al Qatif,"6463 Abdullah Bin Alharith St, حي الشاطئ, Al Qatif 32617, Saudi Arabia",32617,50.03443361,26.56010144,Retail & Shopping,Fashion & Accessories,Uniform store,Open,+966 56 144 1602,drslounge.com,4.7,447.0,41.71,People typically spend up to 30 min here,03-2025
1b76177fd7ba99c64c0480ce0b8ea2cf,جزيرة الطفل Baby Island,Al Qassim Province,Buraydah,"7200 Prince Sultan Ibn Abdulaziz Rd, Al Safra', 2630، Buraydah 52382, Saudi Arabia",52382,43.9498002,26.35956659,Retail & Shopping,Toys & Games,Toy store,Open,+966 57 489 4684,baby-island.com.sa,3.8,413.0,70.71,People typically spend up to 2.5 hours here,03-2025
5e6abd00b573527a797589e9c3018958,صيدلية ليمون ٢,Riyadh Province,Riyadh,"An Nasim Ash Sharqi, Riyadh 14245, Saudi Arabia",14245,46.84755362,24.72918692,Retail & Shopping,Drug & Pharma,Pharmacy,Open 24 hours,+966 11 209 5367,lemon.sa,3.8,46.0,41.29,People typically spend up to 4 hours here,03-2025
6474dbe875b625c23487cf4319391e8d,Adogel for Toys,Riyadh Province,Riyadh,"Salman Al Farsi, Al Khaleej, Riyadh 13224, Saudi Arabia",13224,46.80100514,24.77290447,Retail & Shopping,Toys & Games,Toy store,Open,+966 11 227 2345,aldogeltoys.com,4.0,1781.0,67.43,People typically spend up to 25 min here,03-2025
2f9f2acbe2a13525575e99af8985beab,Tamkeen Home Appliances Maintenance Centre - Jeddah | مركز صيانة تمكين للأجهزة المنزلية - جدة,Jeddah,Jeddah,"Al Mahjar, Jeddah 22425, Saudi Arabia",22425,39.19980456,21.41682441,Retail & Shopping,Computers & Electronics,Electronics store,Open,+966 800 244 4464,tamkeenstores.com.sa,2.5,394.0,37.43,People typically spend up to 45 min here,03-2025
3b66c1d141289cfd3c0a1c2ec49d9556,Farm Supermarket,Jeddah,Jeddah,"Tulayha Bin Khuwaylid, Al Marwah, Jeddah 23545, Saudi Arabia",23545,39.20760796,21.61394264,Retail & Shopping,Shopping Centers,Supermarket,Open,+966 9200 12507,farm.com.sa,4.0,1862.0,61.86,People typically spend up to 25 min here,03-2025
4500931ed062495ec6afcc4cccf90755,صيدلية الدواء,الفاروق,Sakaka,"شارع الفياض, Al-Ma'aqlah, Sakaka 72351, Saudi Arabia",72351,40.18746853,29.97752648,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 800 244 4444,al-dawaa.com,4.1,14.0,48.43,People typically spend up to 2.5 hours here,03-2025
19bd1e99982868630ae759de56c5fd6e,صيدلية الدواء,Riyadh Province,Riyadh,"Al Khalil Ibn Ahmad, Ash Shifa, Riyadh 14724, Saudi Arabia",14724,46.69690851,24.53955955,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 800 244 4444,al-dawaa.com,3.9,125.0,57.57,People typically spend up to 15 min here,03-2025
e2d69c7c49ab2fb0ccaaf7093dde12b1,Mohaimeed Car Accessories,Al Qassim Province,Buraydah,"6792 As Sinaah, Al Muntazah, Buraydah 52381, Saudi Arabia",52381,43.94763525,26.35094968,Retail & Shopping,Auto & Vehicle Retail,Car accessories store,Open,+966 55 713 3888,zenhcar.com,3.6,1760.0,75.43,People typically spend up to 45 min here,03-2025
1527a08061d3421670e7d16630fc3896,صيدلية الدواء,Aseer Province,Abha,"طريق المدينة المنورة الصناعية القديمة خميس مشيط, Abha 62455, Saudi Arabia",62455,42.68961052,18.32414968,Retail & Shopping,Drug & Pharma,Pharmacy,Open,+966 800 244 4444,al-dawaa.com,3.8,88.0,46.14,People typically spend up to 1.5 hours here,03-2025
5fe9d0a4ba119b0e953d0c398daecf13,Zahid Tractor - Commercial Vehicle Division - Dammam,Dammam Metropolitan Area,Dammam,"2525 King Abdulaziz Rd، 8219, Dammam 32224, Saudi Arabia",32224,50.1557885,26.41091576,Retail & Shopping,Auto & Vehicle Retail,Truck dealer,Open,+966 13 847 1900,zahid.com,4.3,156.0,72.8,People typically spend up to 4 hours here,03-2025
d2d506a7dfafae47afe7ffcd1cfa34c6,خيال الورد بوكيهات تغليف ورود طبيعية وصناعية,Dammam Metropolitan Area,Dammam,"٤٣١٦ Abu Bakr Alsiddiq St, Al Manar, Dammam 32274, Saudi Arabia",32274,50.04229673,26.39472264,Retail & Shopping,Misc. Stores,Store,Open,+966 50 760 2109,roseimagination.com,4.6,663.0,53.86,People typically spend up to 30 min here,03-2025
5a1d992427556c5cf376a6010791a586,مركز زهير البدراني,Al Madinah Province,Madinah,"7921 اروى بنت كريز, 5093, Madinah 42315, Saudi Arabia",42315,39.61038877,24.45379371,Retail & Shopping,Shopping Centers,Supermarket,Open,+966 55 330 5515,instagram.com,4.0,168.0,42.0,People typically spend up to 1 hour here,03-2025
58c8b5fdeeface1abc0ce23d0cf1e2b8,Ajmal Perfumes,Al Madinah Province,Madinah,"فندق هيلتون, المركزية الشمالية, Madinah 42311, Saudi Arabia",42311,39.60855393,24.47212946,Retail & Shopping,Perfume & Cosmetics,Perfume store,Open 24 hours,+966 14 820 0088,ar-sa.ajmal.com,4.4,83.0,22.29,People typically spend up to 4 hours here,03-2025
